year,country,country_url,region_code,region,rank_per_region,overall_rank,happiness_score,happiness_status,gdp_per_capita,family,social_support,healthy_life_expectancy,freedom_life_choices,generosity,corruption
2018,Kazakhstan,https://upload.wikimedia.org/wikipedia/commons/d/d3/Flag_of_Kazakhstan.svg,142.0,ASIA,14.0,60,5.79,Green,1.143,,1.516,0.631,0.45399999999999996,0.14800000000000002,0.121
2018,Cyprus,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Cyprus.svg,142.0,ASIA,15.0,61,5.7620000000000005,Green,1.229,,1.1909999999999998,0.909,0.423,0.20199999999999999,0.035
2018,Bolivia,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Bolivia.svg,19.0,AMERICAS,17.0,62,5.752000000000001,Green,0.7509999999999999,,1.2229999999999999,0.508,0.606,0.141,0.054000000000000006
2018,Estonia,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Estonia.svg,150.0,EUROPE,26.0,63,5.739,Green,1.2,,1.5319999999999998,0.737,0.5529999999999999,0.086,0.174
2018,Paraguay,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Paraguay.svg,19.0,AMERICAS,18.0,64,5.681,Green,0.835,,1.5219999999999998,0.615,0.541,0.162,0.07400000000000001
2018,Peru,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Peru.svg,19.0,AMERICAS,19.0,65,5.662999999999999,Green,0.934,,1.249,0.674,0.53,0.092,0.034
2018,Kosovo,https://upload.wikimedia.org/wikipedia/commons/1/1f/Flag_of_Kosovo.svg,,Nan,,66,5.662000000000001,Green,0.855,,1.23,0.578,0.44799999999999995,0.27399999999999997,0.023
2018,Moldova,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg,150.0,EUROPE,27.0,67,5.64,Green,0.657,,1.301,0.62,0.23199999999999998,0.171,0.0
2018,Turkmenistan,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Turkmenistan.svg,142.0,ASIA,16.0,68,5.636,Green,1.016,,1.5330000000000001,0.517,0.41700000000000004,0.19899999999999998,0.037000000000000005
2018,Hungary,https://upload.wikimedia.org/wikipedia/commons/c/c1/Flag_of_Hungary.svg,150.0,EUROPE,28.0,69,5.62,Green,1.171,,1.401,0.732,0.259,0.061,0.022000000000000002
2018,Libya,https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Libya.svg,2.0,AFRICA,2.0,70,5.566,Amber,0.985,,1.35,0.5529999999999999,0.496,0.11599999999999999,0.14800000000000002
2018,Philippines,https://upload.wikimedia.org/wikipedia/commons/9/99/Flag_of_the_Philippines.svg,142.0,ASIA,17.0,71,5.524,Amber,0.775,,1.3119999999999998,0.513,0.643,0.12,0.105
2018,Honduras,https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Honduras.svg,19.0,AMERICAS,20.0,72,5.504,Amber,0.62,,1.205,0.622,0.45899999999999996,0.19699999999999998,0.07400000000000001
2018,Belarus,https://upload.wikimedia.org/wikipedia/commons/8/85/Flag_of_Belarus.svg,150.0,EUROPE,29.0,73,5.483,Amber,1.0390000000000001,,1.4980000000000002,0.7,0.307,0.10099999999999999,0.154
2018,Turkey,https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg,142.0,ASIA,18.0,73,5.483,Amber,1.148,,1.38,0.6859999999999999,0.324,0.106,0.109
2018,Pakistan,https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Pakistan.svg,142.0,ASIA,19.0,75,5.472,Amber,0.652,,0.81,0.424,0.33399999999999996,0.21600000000000003,0.113
2018,Hong Kong,,142.0,ASIA,20.0,76,5.43,Amber,1.405,,1.29,1.03,0.524,0.24600000000000002,0.29100000000000004
2018,Portugal,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg,150.0,EUROPE,30.0,77,5.41,Amber,1.188,,1.429,0.884,0.562,0.055,0.017
2018,Serbia,https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg,150.0,EUROPE,31.0,78,5.398,Amber,0.975,,1.369,0.685,0.28800000000000003,0.134,0.043
2018,Greece,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Greece.svg,150.0,EUROPE,32.0,79,5.358,Amber,1.1540000000000001,,1.202,0.879,0.131,0.0,0.044000000000000004
2018,Lebanon,https://upload.wikimedia.org/wikipedia/commons/5/59/Flag_of_Lebanon.svg,142.0,ASIA,21.0,79,5.358,Amber,0.965,,1.179,0.785,0.503,0.214,0.136
2018,Montenegro,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Montenegro.svg,150.0,EUROPE,33.0,81,5.347,Amber,1.0170000000000001,,1.2790000000000001,0.7290000000000001,0.259,0.111,0.081
2018,Croatia,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Croatia.svg,150.0,EUROPE,34.0,82,5.321000000000001,Amber,1.115,,1.161,0.737,0.38,0.12,0.039
2018,Dominican Republic,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_the_Dominican_Republic.svg,19.0,AMERICAS,21.0,83,5.3020000000000005,Amber,0.982,,1.4409999999999998,0.614,0.578,0.12,0.106
2018,Algeria,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg,2.0,AFRICA,3.0,84,5.295,Amber,0.9790000000000001,,1.1540000000000001,0.687,0.077,0.055,0.135
2018,Morocco,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg,2.0,AFRICA,4.0,85,5.254,Amber,0.779,,0.797,0.669,0.46,0.026000000000000002,0.07400000000000001
2018,China,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg,142.0,ASIA,22.0,86,5.246,Amber,0.9890000000000001,,1.1420000000000001,0.799,0.597,0.028999999999999998,0.10300000000000001
2018,Azerbaijan,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Azerbaijan.svg,142.0,ASIA,23.0,87,5.2010000000000005,Amber,1.024,,1.161,0.603,0.43,0.031,0.17600000000000002
2018,Tajikistan,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Tajikistan.svg,142.0,ASIA,24.0,88,5.199,Amber,0.474,,1.166,0.598,0.292,0.187,0.034
2018,Macedonia,https://upload.wikimedia.org/wikipedia/commons/f/f8/Flag_of_Macedonia.svg,150.0,EUROPE,35.0,89,5.185,Amber,0.9590000000000001,,1.239,0.691,0.39399999999999996,0.17300000000000001,0.052000000000000005
2018,Jordan,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Jordan.svg,142.0,ASIA,25.0,90,5.1610000000000005,Amber,0.8220000000000001,,1.265,0.645,0.46799999999999997,0.13,0.134
2018,Nigeria,https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg,2.0,AFRICA,5.0,91,5.155,Amber,0.6890000000000001,,1.172,0.048,0.462,0.201,0.032
2018,Kyrgyzstan,https://upload.wikimedia.org/wikipedia/commons/c/c7/Flag_of_Kyrgyzstan.svg,142.0,ASIA,26.0,92,5.131,Amber,0.53,,1.416,0.594,0.54,0.281,0.035
2018,Bosnia and Herzegovina,https://upload.wikimedia.org/wikipedia/commons/b/bf/Flag_of_Bosnia_and_Herzegovina.svg,,Nan,,93,5.129,Amber,0.915,,1.078,0.758,0.28,0.21600000000000003,0.0
2018,Mongolia,https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Mongolia.svg,142.0,ASIA,27.0,94,5.125,Amber,0.914,,1.517,0.575,0.395,0.253,0.032
2018,Vietnam,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Vietnam.svg,142.0,ASIA,28.0,95,5.103,Amber,0.715,,1.365,0.7020000000000001,0.618,0.177,0.079
2018,Indonesia,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,142.0,ASIA,29.0,96,5.093,Amber,0.899,,1.215,0.522,0.5379999999999999,0.484,0.018000000000000002
2018,Bhutan,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg,142.0,ASIA,30.0,97,5.082,Amber,0.7959999999999999,,1.335,0.527,0.541,0.364,0.171
2018,Somalia,https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Somalia.svg,2.0,AFRICA,6.0,98,4.982,Amber,0.0,,0.7120000000000001,0.115,0.674,0.23800000000000002,0.282
2018,Cameroon,https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Cameroon.svg,2.0,AFRICA,7.0,99,4.975,Amber,0.535,,0.8909999999999999,0.182,0.45399999999999996,0.183,0.043
2018,Bulgaria,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Bulgaria.svg,150.0,EUROPE,36.0,100,4.933,Amber,1.054,,1.515,0.7120000000000001,0.359,0.064,0.009000000000000001
2018,Nepal,https://upload.wikimedia.org/wikipedia/commons/9/9b/Flag_of_Nepal.svg,142.0,ASIA,31.0,101,4.88,Amber,0.425,,1.228,0.539,0.526,0.302,0.078
2018,Venezuela,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Venezuela.svg,19.0,AMERICAS,22.0,102,4.806,Amber,0.996,,1.469,0.657,0.133,0.055999999999999994,0.052000000000000005
2018,Gabon,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg,2.0,AFRICA,8.0,103,4.758,Amber,1.036,,1.1640000000000001,0.40399999999999997,0.35600000000000004,0.032,0.052000000000000005
2018,Palestinian Territories,,,Nan,,104,4.743,Amber,0.642,,1.217,0.602,0.266,0.086,0.076
2018,South Africa,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg,2.0,AFRICA,9.0,105,4.724,Amber,0.94,,1.41,0.33,0.516,0.10300000000000001,0.055999999999999994
2018,Iran,https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg,142.0,ASIA,32.0,106,4.707,Amber,1.0590000000000002,,0.7709999999999999,0.691,0.45899999999999996,0.282,0.129
2018,Ivory Coast,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg,,Nan,,107,4.671,Amber,0.541,,0.872,0.08,0.467,0.146,0.10300000000000001
2018,Ghana,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Ghana.svg,2.0,AFRICA,10.0,108,4.657,Amber,0.5920000000000001,,0.8959999999999999,0.337,0.499,0.212,0.028999999999999998
2018,Senegal,https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg,2.0,AFRICA,11.0,109,4.631,Amber,0.429,,1.117,0.433,0.406,0.138,0.08199999999999999
2018,Laos,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Laos.svg,142.0,ASIA,33.0,110,4.623,Amber,0.72,,1.034,0.441,0.626,0.23,0.174
2018,Tunisia,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg,2.0,AFRICA,12.0,111,4.592,Amber,0.9,,0.9059999999999999,0.69,0.271,0.04,0.063
2018,Albania,https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Albania.svg,150.0,EUROPE,37.0,112,4.586,Amber,0.9159999999999999,,0.8170000000000001,0.79,0.419,0.149,0.032
2018,Sierra Leone,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Sierra_Leone.svg,2.0,AFRICA,13.0,113,4.571000000000001,Amber,0.256,,0.813,0.0,0.355,0.23800000000000002,0.053
2018,Congo (Brazzaville),,,Nan,,114,4.559,Amber,0.682,,0.8109999999999999,0.34299999999999997,0.514,0.091,0.077
2018,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Bangladesh.svg,142.0,ASIA,34.0,115,4.5,Amber,0.532,,0.85,0.579,0.58,0.153,0.14400000000000002
2018,Sri Lanka,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg,142.0,ASIA,35.0,116,4.471,Amber,0.9179999999999999,,1.314,0.672,0.585,0.307,0.05
2018,Iraq,https://upload.wikimedia.org/wikipedia/commons/f/f6/Flag_of_Iraq.svg,142.0,ASIA,36.0,117,4.456,Amber,1.01,,0.971,0.536,0.304,0.14800000000000002,0.095
2018,Mali,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg,2.0,AFRICA,14.0,118,4.447,Amber,0.37,,1.2329999999999999,0.152,0.36700000000000005,0.139,0.055999999999999994
2018,Namibia,https://upload.wikimedia.org/wikipedia/commons/0/00/Flag_of_Namibia.svg,2.0,AFRICA,15.0,119,4.441,Amber,0.8740000000000001,,1.281,0.365,0.519,0.051,0.064
2018,Cambodia,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Cambodia.svg,142.0,ASIA,37.0,120,4.433,Amber,0.5489999999999999,,1.088,0.457,0.696,0.256,0.065
2018,Burkina Faso,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Burkina_Faso.svg,2.0,AFRICA,16.0,121,4.4239999999999995,Amber,0.314,,1.097,0.254,0.312,0.175,0.128
2018,Egypt,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Egypt.svg,2.0,AFRICA,17.0,122,4.419,Amber,0.885,,1.025,0.5529999999999999,0.312,0.092,0.107
2018,Mozambique,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Mozambique.svg,2.0,AFRICA,18.0,123,4.417,Amber,0.198,,0.902,0.17300000000000001,0.531,0.20600000000000002,0.158
2018,Kenya,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Kenya.svg,2.0,AFRICA,19.0,124,4.41,Amber,0.493,,1.048,0.45399999999999996,0.504,0.35200000000000004,0.055
2018,Zambia,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Zambia.svg,2.0,AFRICA,20.0,125,4.377,Amber,0.562,,1.047,0.295,0.503,0.221,0.08199999999999999
2018,Mauritania,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Mauritania.svg,2.0,AFRICA,21.0,126,4.356,Amber,0.557,,1.245,0.292,0.129,0.134,0.09300000000000001
2018,Ethiopia,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg,2.0,AFRICA,22.0,127,4.35,Amber,0.308,,0.95,0.391,0.452,0.22,0.146
2018,Georgia,https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg,142.0,ASIA,38.0,128,4.34,Amber,0.853,,0.5920000000000001,0.643,0.375,0.038,0.215
2018,Armenia,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Armenia.svg,142.0,ASIA,39.0,129,4.321000000000001,Amber,0.816,,0.99,0.6659999999999999,0.26,0.077,0.027999999999999997
2018,Myanmar,https://upload.wikimedia.org/wikipedia/commons/8/8c/Flag_of_Myanmar.svg,142.0,ASIA,40.0,130,4.308,Amber,0.682,,1.1740000000000002,0.429,0.58,0.598,0.17800000000000002
2018,Chad,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Chad.svg,2.0,AFRICA,23.0,131,4.301,Amber,0.358,,0.907,0.053,0.18899999999999997,0.18100000000000002,0.06
2018,Congo (Kinshasa),,,Nan,,132,4.245,Amber,0.069,,1.136,0.204,0.312,0.19699999999999998,0.052000000000000005
2018,India,https://upload.wikimedia.org/wikipedia/en/4/41/Flag_of_India.svg,142.0,ASIA,41.0,133,4.19,Amber,0.721,,0.747,0.485,0.539,0.172,0.09300000000000001
2018,Niger,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Niger.svg,2.0,AFRICA,24.0,134,4.166,Amber,0.131,,0.867,0.221,0.39,0.175,0.099
2018,Uganda,https://upload.wikimedia.org/wikipedia/commons/4/4e/Flag_of_Uganda.svg,2.0,AFRICA,25.0,135,4.1610000000000005,Amber,0.322,,1.09,0.237,0.45,0.259,0.061
2018,Benin,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Benin.svg,2.0,AFRICA,26.0,136,4.141,Amber,0.37799999999999995,,0.37200000000000005,0.24,0.44,0.163,0.067
2018,Sudan,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg,2.0,AFRICA,27.0,137,4.138999999999999,Amber,0.605,,1.24,0.312,0.016,0.134,0.08199999999999999
2018,Ukraine,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Ukraine.svg,150.0,EUROPE,38.0,138,4.103,Amber,0.7929999999999999,,1.413,0.609,0.163,0.187,0.011000000000000001
2018,Togo,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Togo.svg,2.0,AFRICA,28.0,139,3.9989999999999997,Amber,0.259,,0.474,0.253,0.434,0.158,0.10099999999999999
2018,Guinea,https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Guinea.svg,2.0,AFRICA,29.0,140,3.964,Amber,0.344,,0.792,0.21100000000000002,0.39399999999999996,0.185,0.094
2018,Lesotho,https://upload.wikimedia.org/wikipedia/commons/4/4a/Flag_of_Lesotho.svg,2.0,AFRICA,30.0,141,3.8080000000000003,Amber,0.47200000000000003,,1.215,0.079,0.423,0.11599999999999999,0.11199999999999999
2018,Angola,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg,2.0,AFRICA,31.0,142,3.795,Amber,0.73,,1.125,0.26899999999999996,0.0,0.079,0.061
2018,Madagascar,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg,2.0,AFRICA,32.0,143,3.7739999999999996,Amber,0.262,,0.9079999999999999,0.402,0.221,0.155,0.049
2018,Zimbabwe,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Zimbabwe.svg,2.0,AFRICA,33.0,144,3.6919999999999997,Amber,0.35700000000000004,,1.094,0.248,0.406,0.132,0.099
2018,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Afghanistan.svg,142.0,ASIA,42.0,145,3.6319999999999997,Amber,0.332,,0.537,0.255,0.085,0.191,0.036000000000000004
2018,Botswana,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_Botswana.svg,2.0,AFRICA,34.0,146,3.59,Amber,1.0170000000000001,,1.1740000000000002,0.41700000000000004,0.557,0.042,0.092
2018,Malawi,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Malawi.svg,2.0,AFRICA,35.0,147,3.5869999999999997,Amber,0.18600000000000003,,0.541,0.306,0.531,0.21,0.08
2018,Haiti,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Haiti.svg,19.0,AMERICAS,23.0,148,3.582,Amber,0.315,,0.7140000000000001,0.289,0.025,0.392,0.10400000000000001
2018,Liberia,https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_Liberia.svg,2.0,AFRICA,36.0,149,3.495,Amber,0.076,,0.858,0.267,0.419,0.20600000000000002,0.03
2018,Syria,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg,142.0,ASIA,43.0,150,3.4619999999999997,Amber,0.6890000000000001,,0.382,0.539,0.08800000000000001,0.376,0.14400000000000002
2018,Rwanda,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Rwanda.svg,2.0,AFRICA,37.0,151,3.408,Amber,0.332,,0.8959999999999999,0.4,0.636,0.2,0.444
2018,Yemen,https://upload.wikimedia.org/wikipedia/commons/8/89/Flag_of_Yemen.svg,142.0,ASIA,44.0,152,3.355,Amber,0.442,,1.073,0.34299999999999997,0.244,0.083,0.064
2018,Tanzania,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg,2.0,AFRICA,38.0,153,3.303,Amber,0.455,,0.991,0.381,0.48100000000000004,0.27,0.09699999999999999
2018,South Sudan,https://upload.wikimedia.org/wikipedia/commons/7/7a/Flag_of_South_Sudan.svg,2.0,AFRICA,39.0,154,3.2539999999999996,Amber,0.337,,0.608,0.177,0.11199999999999999,0.22399999999999998,0.106
2018,Central African Republic,https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_the_Central_African_Republic.svg,2.0,AFRICA,40.0,155,3.083,Amber,0.024,,0.0,0.01,0.305,0.218,0.038
2018,Burundi,https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Burundi.svg,2.0,AFRICA,41.0,156,2.905,Amber,0.091,,0.627,0.145,0.065,0.149,0.076
2019,Finland,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg,150.0,EUROPE,1.0,1,7.769,Green,1.34,,1.587,0.986,0.596,0.153,0.39299999999999996
2019,Denmark,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg,150.0,EUROPE,2.0,2,7.6,Green,1.383,,1.5730000000000002,0.996,0.5920000000000001,0.252,0.41
2019,Norway,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Norway.svg,150.0,EUROPE,3.0,3,7.553999999999999,Green,1.4880000000000002,,1.5819999999999999,1.028,0.603,0.271,0.341
2019,Iceland,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg,150.0,EUROPE,4.0,4,7.494,Green,1.38,,1.624,1.026,0.591,0.354,0.11800000000000001
2019,Netherlands,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,150.0,EUROPE,5.0,5,7.4879999999999995,Green,1.396,,1.5219999999999998,0.9990000000000001,0.557,0.322,0.298
2019,Switzerland,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg,150.0,EUROPE,6.0,6,7.48,Green,1.452,,1.526,1.052,0.5720000000000001,0.263,0.34299999999999997
2019,Sweden,https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg,150.0,EUROPE,7.0,7,7.343,Green,1.3869999999999998,,1.4869999999999999,1.0090000000000001,0.574,0.267,0.373
2019,New Zealand,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg,9.0,OCEANIA,1.0,8,7.307,Green,1.3030000000000002,,1.557,1.026,0.585,0.33,0.38
2019,Canada,https://upload.wikimedia.org/wikipedia/en/c/cf/Flag_of_Canada.svg,19.0,AMERICAS,1.0,9,7.278,Green,1.365,,1.505,1.0390000000000001,0.584,0.285,0.308
2019,Austria,https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg,150.0,EUROPE,8.0,10,7.246,Green,1.376,,1.475,1.016,0.532,0.244,0.226
2019,Australia,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg,9.0,OCEANIA,2.0,11,7.228,Green,1.3719999999999999,,1.548,1.036,0.557,0.332,0.29
2019,Costa Rica,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg,19.0,AMERICAS,2.0,12,7.167000000000001,Green,1.034,,1.4409999999999998,0.963,0.5579999999999999,0.14400000000000002,0.09300000000000001
2019,Israel,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg,142.0,ASIA,1.0,13,7.138999999999999,Green,1.276,,1.455,1.0290000000000001,0.371,0.261,0.08199999999999999
2019,Luxembourg,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Luxembourg.svg,150.0,EUROPE,9.0,14,7.09,Green,1.609,,1.479,1.012,0.526,0.19399999999999998,0.316
2019,United Kingdom,https://upload.wikimedia.org/wikipedia/en/a/ae/Flag_of_the_United_Kingdom.svg,150.0,EUROPE,10.0,15,7.053999999999999,Green,1.3330000000000002,,1.538,0.996,0.45,0.348,0.278
2019,Ireland,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg,150.0,EUROPE,11.0,16,7.021,Green,1.499,,1.5530000000000002,0.9990000000000001,0.516,0.298,0.31
2019,Germany,https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg,150.0,EUROPE,12.0,17,6.985,Green,1.3730000000000002,,1.454,0.987,0.495,0.261,0.265
2019,Belgium,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg,150.0,EUROPE,13.0,18,6.922999999999999,Green,1.3559999999999999,,1.504,0.986,0.473,0.16,0.21
2019,United States,https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg,19.0,AMERICAS,3.0,19,6.892,Green,1.433,,1.4569999999999999,0.8740000000000001,0.45399999999999996,0.28,0.128
2019,Czech Republic,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg,150.0,EUROPE,14.0,20,6.852,Green,1.2690000000000001,,1.4869999999999999,0.92,0.457,0.046,0.036000000000000004
2019,United Arab Emirates,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg,142.0,ASIA,2.0,21,6.825,Green,1.5030000000000001,,1.31,0.825,0.598,0.262,0.182
2019,Malta,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg,150.0,EUROPE,15.0,22,6.726,Green,1.3,,1.52,0.9990000000000001,0.564,0.375,0.151
2019,Mexico,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg,19.0,AMERICAS,4.0,23,6.595,Green,1.07,,1.3230000000000002,0.861,0.433,0.07400000000000001,0.073
2019,France,https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg,150.0,EUROPE,16.0,24,6.5920000000000005,Green,1.324,,1.472,1.045,0.436,0.111,0.183
2019,Taiwan,,142.0,ASIA,3.0,25,6.446000000000001,Green,1.368,,1.43,0.914,0.35100000000000003,0.242,0.09699999999999999
2019,Chile,https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg,19.0,AMERICAS,5.0,26,6.444,Green,1.159,,1.369,0.92,0.35700000000000004,0.187,0.055999999999999994
2019,Guatemala,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Guatemala.svg,19.0,AMERICAS,6.0,27,6.436,Green,0.8,,1.2690000000000001,0.746,0.535,0.175,0.078
2019,Saudi Arabia,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg,142.0,ASIA,4.0,28,6.375,Green,1.403,,1.357,0.795,0.439,0.08,0.132
2019,Qatar,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg,142.0,ASIA,5.0,29,6.374,Green,1.6840000000000002,,1.3130000000000002,0.871,0.555,0.22,0.16699999999999998
2019,Spain,https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg,150.0,EUROPE,17.0,30,6.354,Green,1.286,,1.484,1.062,0.36200000000000004,0.153,0.079
2019,Panama,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg,19.0,AMERICAS,7.0,31,6.321000000000001,Green,1.149,,1.442,0.91,0.516,0.109,0.054000000000000006
2019,Brazil,https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg,19.0,AMERICAS,8.0,32,6.3,Green,1.004,,1.439,0.802,0.39,0.099,0.086
2019,Uruguay,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg,19.0,AMERICAS,9.0,33,6.292999999999999,Green,1.124,,1.465,0.8909999999999999,0.523,0.127,0.15
2019,Singapore,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg,142.0,ASIA,6.0,34,6.2620000000000005,Green,1.5719999999999998,,1.463,1.141,0.556,0.271,0.45299999999999996
